id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
organ_kidney,organ,kidney,ren,Niere,abdomen,urinary,,anat2_week_01,paired retroperitoneal urinary organ,,"{""parts"":[""cortex"",""medulla"",""renal pelvis"",""hilum""]}",,,,,,,,,,seed_needs_review
structure_ureter,duct,ureter,ureter,Harnleiter,abdomen; pelvis,urinary,,anat2_week_01,tube carrying urine from kidney to bladder,,"{""constrictions"":[""pelviureteric junction"",""crossing iliac vessels"",""ureterovesical junction""]}",,,,,,,,,,seed_needs_review
organ_urinary_bladder,organ,urinary bladder,vesica urinaria,Harnblase,pelvis,urinary,,anat2_week_01,urine reservoir in pelvis,,"{""parts"":[""apex"",""body"",""fundus"",""neck"",""trigone""]}",,,,,,,,,,seed_needs_review
organ_spinal_cord,organ,spinal cord,medulla spinalis,Rückenmark,vertebral canal,nervous,,anat2_week_06; anat2_week_09,central nervous system structure in vertebral canal,,"{""segments"":[""cervical"",""thoracic"",""lumbar"",""sacral"",""coccygeal""]}",,,,,,,,,,seed_needs_review
organ_brainstem,organ,brainstem,truncus encephali,Hirnstamm,cranial cavity,nervous,,anat2_week_07; anat2_week_09,"midbrain, pons and medulla",,"{""parts"":[""midbrain"",""pons"",""medulla oblongata""]}",,,,,,,,,,seed_needs_review
organ_cerebellum,organ,cerebellum,cerebellum,Kleinhirn,cranial cavity,nervous,,anat2_week_09,coordinates movement and balance,,"{""parts"":[""hemispheres"",""vermis"",""cerebellar peduncles""]}",,,,,,,,,,seed_needs_review
organ_diencephalon,organ,diencephalon,diencephalon,Zwischenhirn,brain,nervous,,anat2_week_09; anat2_week_11,includes thalamus and hypothalamus,,"{""parts"":[""thalamus"",""hypothalamus"",""epithalamus"",""subthalamus""]}",,,,,,,,,,seed_needs_review
organ_telencephalon,organ,telencephalon,telencephalon,Endhirn,brain,nervous,,anat2_week_07; anat2_week_10,"cerebral hemispheres, cortex, white matter and basal nuclei",,"{""parts"":[""frontal lobe"",""parietal lobe"",""temporal lobe"",""occipital lobe"",""insula"",""basal nuclei""]}",,,,,,,,,,seed_needs_review
structure_ventricles,cavity_system,ventricles of the brain,ventriculi cerebri,Hirnventrikel,brain,nervous,,anat2_week_11,CSF-filled cavities,,"{""parts"":[""lateral ventricles"",""third ventricle"",""cerebral aqueduct"",""fourth ventricle""]}",,,,,,,,,,seed_needs_review
structure_meninges,membrane,meninges,meninges,Hirn- und Rückenmarkshäute,cranial cavity; vertebral canal,nervous,,anat2_week_09; anat2_week_10,protective coverings of brain and spinal cord,,"{""layers"":[""dura mater"",""arachnoid mater"",""pia mater""]}",,,,,,,,,,seed_needs_review
organ_eye,organ,eyeball,bulbus oculi,Augapfel,orbit,sensory,,anat2_week_12; anat2_week_13,organ of vision,,"{""layers"":[""fibrous layer"",""vascular layer"",""retina""]}",,,,,,,,,,seed_needs_review
organ_ear,organ,ear,auris,Ohr,head,sensory,,anat2_week_12; anat2_week_13,organ of hearing and balance,,"{""parts"":[""external ear"",""middle ear"",""internal ear""]}",,,,,,,,,,seed_needs_review
bone_atlas,bone,atlas (C1),atlas,Atlas (C1),neck; vertebral column,,bone_vertebral_column,anat1_week_01; anat1_week_03,first cervical vertebra; supports skull; lacks body,atlas participates in nodding and rotation at craniovertebral joints,"{""landmarks"":[""anterior arch"",""posterior arch"",""lateral masses"",""superior articular facets""],""articulations"":[""occipital condyles"",""axis""]}",,,,,,,,,,seed_needs_review
bone_axis,bone,axis (C2),axis,Axis (C2),neck; vertebral column,,bone_vertebral_column,anat1_week_01; anat1_week_03,second cervical vertebra; dens acts as pivot for atlas,dens fracture may endanger spinal cord,"{""landmarks"":[""dens"",""superior articular facets"",""spinous process""],""articulations"":[""atlas"",""C3 vertebra""]}",,,,,,,,,,seed_needs_review
bone_cervical_vertebra,bone_group,cervical vertebrae,vertebrae cervicales,Halswirbel,neck; vertebral column,,bone_vertebral_column,anat1_week_01,typically have transverse foramina; support neck and head,cervical spine injury may compromise spinal cord or vertebral arteries,"{""count"":7,""typical_features"":[""small body"",""bifid spinous process"",""transverse foramen""]}",,,,,,,,,,seed_needs_review
bone_thoracic_vertebra,bone_group,thoracic vertebrae,vertebrae thoracicae,Brustwirbel,thorax; vertebral column,,bone_vertebral_column,anat1_week_01,articulate with ribs; form thoracic kyphosis,thoracic vertebrae define rib articulations,"{""count"":12,""typical_features"":[""costal facets"",""long spinous process""]}",,,,,,,,,,seed_needs_review
bone_lumbar_vertebra,bone_group,lumbar vertebrae,vertebrae lumbales,Lendenwirbel,back; vertebral column,,bone_vertebral_column,anat1_week_01,large bodies; support body weight,lumbar puncture is performed below the spinal cord termination level,"{""count"":5,""typical_features"":[""large kidney-shaped body"",""short broad spinous process""]}",,,,,,,,,,seed_needs_review
bone_sacrum,bone,sacrum,os sacrum,Kreuzbein,pelvis; vertebral column,,bone_vertebral_column,anat1_week_05,formed by fused sacral vertebrae; posterior pelvic wall,sacral hiatus is used for caudal epidural access,"{""landmarks"":[""sacral promontory"",""anterior sacral foramina"",""posterior sacral foramina"",""sacral hiatus""]}",,,,,,,,,,seed_needs_review
bone_coccyx,bone,coccyx,os coccygis,Steißbein,pelvis; vertebral column,,bone_vertebral_column,anat1_week_05,terminal fused vertebral remnant,coccyx can be painful after falls,"{""landmarks"":[""coccygeal cornua""]}",,,,,,,,,,seed_needs_review
bone_zygomatic,bone,zygomatic bone,os zygomaticum,Jochbein,skull; face; orbit,,,anat1_week_03,cheek bone; contributes to lateral orbital wall and zygomatic arch,zygomatic fractures can affect orbital wall,"{""articulations"":[""frontal bone"",""sphenoid bone"",""maxilla"",""temporal bone""]}",,,,,,,,,,seed_needs_review
bone_nasal,bone,nasal bone,os nasale,Nasenbein,skull; nose,,,anat1_week_10,paired bones forming bridge of nose,nasal bone fractures are common facial injuries,"{""articulations"":[""frontal bone"",""maxilla"",""opposite nasal bone""]}",,,,,,,,,,seed_needs_review
bone_lacrimal,bone,lacrimal bone,os lacrimale,Tränenbein,skull; orbit,,,anat2_week_13,small medial orbital wall bone; contains lacrimal groove,related to lacrimal drainage pathway,"{""landmarks"":[""posterior lacrimal crest"",""lacrimal groove""]}",,,,,,,,,,seed_needs_review
bone_vomer,bone,vomer,vomer,Pflugscharbein,skull; nasal septum,,,anat1_week_10,forms inferior/posterior part of nasal septum,deviated nasal septum can involve vomer and septal cartilage,"{""articulations"":[""sphenoid"",""ethmoid"",""palatine bones"",""maxillae""]}",,,,,,,,,,seed_needs_review
bone_inferior_nasal_concha,bone,inferior nasal concha,concha nasalis inferior,untere Nasenmuschel,skull; nasal cavity,,,anat1_week_10,independent facial bone on lateral nasal wall; increases mucosal surface area,important for nasal airflow and rhinitis symptoms,"{""location"":""inferior lateral nasal cavity""}",,,,,,,,,,seed_needs_review
bone_hyoid,bone,hyoid bone,os hyoideum,Zungenbein,neck,,,anat2_week_03,U-shaped bone suspended in anterior neck; does not articulate directly with other bones,fracture can occur in strangulation,"{""parts"":[""body"",""greater horns"",""lesser horns""]}",,,,,,,,,,seed_needs_review
bone_scaphold_carpal,bone,scaphoid bone,os scaphoideum,Kahnbein der Hand,upper limb; wrist,,,anat1_week_04,lateral proximal carpal bone; floor of anatomical snuffbox,scaphoid fracture risks avascular necrosis,"{""group"":""proximal carpal row""}",,,,,,,,,,seed_needs_review
bone_lunate,bone,lunate bone,os lunatum,Mondbein,upper limb; wrist,,,anat1_week_04,proximal carpal bone; central in proximal carpal row,lunate dislocation may compress median nerve,"{""group"":""proximal carpal row""}",,,,,,,,,,seed_needs_review
bone_triquetrum,bone,triquetrum,os triquetrum,Dreiecksbein,upper limb; wrist,,,anat1_week_04,proximal carpal bone on ulnar side,,"{""group"":""proximal carpal row""}",,,,,,,,,,seed_needs_review
bone_pisiform,bone,pisiform bone,os pisiforme,Erbsenbein,upper limb; wrist,,,anat1_week_04,sesamoid carpal bone in tendon of flexor carpi ulnaris,palpable on ulnar anterior wrist,"{""group"":""proximal carpal row""}",,,,,,,,,,seed_needs_review
bone_trapezium,bone,trapezium,os trapezium,großes Vieleckbein,upper limb; wrist,,,anat1_week_04,distal carpal bone articulating with first metacarpal,important in thumb carpometacarpal joint,"{""group"":""distal carpal row""}",,,,,,,,,,seed_needs_review
bone_trapezoid,bone,trapezoid,os trapezoideum,kleines Vieleckbein,upper limb; wrist,,,anat1_week_04,distal carpal bone,,"{""group"":""distal carpal row""}",,,,,,,,,,seed_needs_review
bone_capitate,bone,capitate bone,os capitatum,Kopfbein,upper limb; wrist,,,anat1_week_04,largest carpal bone; central distal carpal row,,"{""group"":""distal carpal row""}",,,,,,,,,,seed_needs_review
bone_hamate,bone,hamate bone,os hamatum,Hakenbein,upper limb; wrist,,,anat1_week_04,distal carpal bone with hook,hook of hamate fracture may affect ulnar nerve in Guyon canal,"{""group"":""distal carpal row"",""landmark"":""hook of hamate""}",,,,,,,,,,seed_needs_review
bone_metacarpals,bone_group,metacarpal bones,ossa metacarpi,Mittelhandknochen,upper limb; hand,,,anat1_week_04,five bones of palm,metacarpal fractures affect grip and knuckle alignment,"{""count"":5,""parts"":[""base"",""shaft"",""head""]}",,,,,,,,,,seed_needs_review
bone_hand_phalanges,bone_group,phalanges of hand,phalanges manus,Fingerknochen,upper limb; hand,,,anat1_week_04,finger bones; thumb has two phalanges; other digits have three,,"{""parts"":[""proximal phalanges"",""middle phalanges"",""distal phalanges""]}",,,,,,,,,,seed_needs_review
bone_talus,bone,talus,talus,Sprungbein,lower limb; ankle; foot,,,anat1_week_05,transmits body weight from tibia to foot; no muscular attachments,talar neck fractures risk avascular necrosis,"{""articulations"":[""tibia"",""fibula"",""calcaneus"",""navicular""]}",,,,,,,,,,seed_needs_review
bone_calcaneus,bone,calcaneus,calcaneus,Fersenbein,lower limb; heel; foot,,,anat1_week_05,largest tarsal bone; forms heel,Achilles tendon attaches to calcaneus,"{""landmarks"":[""calcaneal tuberosity"",""sustentaculum tali""]}",,,,,,,,,,seed_needs_review
bone_navicular,bone,navicular bone,os naviculare,Kahnbein des Fußes,lower limb; foot,,,anat1_week_05,medial tarsal bone anterior to talus,,"{""articulations"":[""talus"",""cuneiforms""]}",,,,,,,,,,seed_needs_review
bone_cuboid,bone,cuboid bone,os cuboideum,Würfelbein,lower limb; foot,,,anat1_week_05,lateral tarsal bone,,"{""articulations"":[""calcaneus"",""lateral metatarsals""]}",,,,,,,,,,seed_needs_review
bone_cuneiforms,bone_group,cuneiform bones,ossa cuneiformia,Keilbeine,lower limb; foot,,,anat1_week_05,"medial, intermediate and lateral cuneiform bones",,"{""parts"":[""medial cuneiform"",""intermediate cuneiform"",""lateral cuneiform""]}",,,,,,,,,,seed_needs_review
bone_metatarsals,bone_group,metatarsal bones,ossa metatarsi,Mittelfußknochen,lower limb; foot,,,anat1_week_05,five bones of forefoot,fifth metatarsal fractures are common,"{""count"":5,""parts"":[""base"",""shaft"",""head""]}",,,,,,,,,,seed_needs_review
bone_foot_phalanges,bone_group,phalanges of foot,phalanges pedis,Zehenknochen,lower limb; foot,,,anat1_week_05,toe bones; hallux has two phalanges; other toes have three,,"{""parts"":[""proximal phalanges"",""middle phalanges"",""distal phalanges""]}",,,,,,,,,,seed_needs_review
joint_temporomandibular,joint,temporomandibular joint,articulatio temporomandibularis,Kiefergelenk,skull; face,skeletal,,anat1_week_03,synovial joint between mandibular condyle and temporal bone; contains articular disc,TMJ dysfunction causes pain and clicking,"{""movements"":[""elevation"",""depression"",""protrusion"",""retraction"",""lateral deviation""],""joint_type"":""modified hinge synovial""}",,,,,,,,Describe the articular surfaces and disc of the temporomandibular joint.,,seed_needs_review
joint_wrist,joint,wrist joint,articulatio radiocarpalis,Handgelenk,upper limb; wrist,skeletal,,anat1_week_05,radiocarpal synovial joint; between distal radius/articular disc and proximal carpal row,scaphoid and lunate are key carpal relations,"{""movements"":[""flexion"",""extension"",""abduction"",""adduction""]}",,,,,,,,,,seed_needs_review
joint_ankle,joint,ankle joint,articulatio talocruralis,oberes Sprunggelenk,lower limb; ankle,skeletal,,anat1_week_05,"hinge joint between tibia, fibula and talus",ankle sprains often involve lateral ligaments,"{""movements"":[""dorsiflexion"",""plantarflexion""],""stability"":[""medial malleolus"",""lateral malleolus"",""collateral ligaments""]}",,,,,,,,,,seed_needs_review
joint_sacroiliac,joint,sacroiliac joint,articulatio sacroiliaca,Iliosakralgelenk,pelvis,skeletal,,anat1_week_05,joint between sacrum and ilium; transmits weight from axial skeleton to lower limbs,sacroiliac pain may mimic lumbar or hip pathology,"{""joint_type"":""synovial anteriorly with strong posterior ligaments""}",,,,,,,,,,seed_needs_review
ligament_acl,ligament,anterior cruciate ligament,ligamentum cruciatum anterius,vorderes Kreuzband,lower limb; knee,skeletal,,anat1_week_05,prevents anterior displacement of tibia relative to femur; intracapsular but extrasynovial,ACL injury occurs in pivoting trauma,"{""attachments"":[""anterior intercondylar area of tibia"",""lateral femoral condyle""]}",,,,,,,,,,seed_needs_review
ligament_pcl,ligament,posterior cruciate ligament,ligamentum cruciatum posterius,hinteres Kreuzband,lower limb; knee,skeletal,,anat1_week_05,prevents posterior displacement of tibia relative to femur,PCL injury can occur in dashboard trauma,"{""attachments"":[""posterior intercondylar area of tibia"",""medial femoral condyle""]}",,,,,,,,,,seed_needs_review
ligament_inguinal,ligament,inguinal ligament,ligamentum inguinale,Leistenband,abdomen; pelvis; lower limb,skeletal,,anat2_week_02,runs from ASIS to pubic tubercle; boundary between abdomen and thigh,inguinal hernias relate to inguinal canal and ligament,"{""deep_to"":[""femoral nerve"",""external iliac/femoral vessels"",""iliopsoas""]}",,,,,,,,,,seed_needs_review
artery_brachiocephalic_trunk,artery,brachiocephalic trunk,truncus brachiocephalicus,Arm-Kopf-Stamm,thorax; neck,cardiovascular,,anat1_week_07; anat2_week_04; anat2_week_10,first branch of aortic arch,Brachiocephalic trunk is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":null,""branches"":[""right common carotid artery"",""right subclavian artery""]}",,,,,,,,,,seed_needs_review
artery_vertebral,artery,vertebral artery,arteria vertebralis,Wirbelarterie,neck; brain,cardiovascular,artery_subclavian,anat1_week_07; anat2_week_04; anat2_week_10,passes through transverse foramina and foramen magnum,Vertebral artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":""artery_subclavian"",""branches"":[""posterior inferior cerebellar artery"",""basilar artery contribution""]}",,,,,,,,,,seed_needs_review
artery_basilar,artery,basilar artery,arteria basilaris,Basilararterie,brainstem; cranial cavity,cardiovascular,artery_vertebral,anat1_week_07; anat2_week_04; anat2_week_10,formed by vertebral arteries on ventral pons,Basilar artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":""artery_vertebral"",""branches"":[""posterior cerebral arteries"",""pontine arteries"",""anterior inferior cerebellar artery"",""superior cerebellar artery""]}",,,,,,,,,,seed_needs_review
artery_anterior_cerebral,artery,anterior cerebral artery,arteria cerebri anterior,vordere Hirnarterie,brain,cardiovascular,artery_internal_carotid,anat1_week_07; anat2_week_04; anat2_week_10,supplies medial frontal and parietal cortex,Anterior cerebral artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":""artery_internal_carotid"",""branches"":[""anterior communicating artery"",""cortical branches""]}",,,,,,,,,,seed_needs_review
artery_middle_cerebral,artery,middle cerebral artery,arteria cerebri media,mittlere Hirnarterie,brain,cardiovascular,artery_internal_carotid,anat1_week_07; anat2_week_04; anat2_week_10,supplies much of lateral cerebral hemisphere,Middle cerebral artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":""artery_internal_carotid"",""branches"":[""lenticulostriate arteries"",""cortical branches""]}",,,,,,,,,,seed_needs_review
artery_posterior_cerebral,artery,posterior cerebral artery,arteria cerebri posterior,hintere Hirnarterie,brain,cardiovascular,artery_basilar,anat1_week_07; anat2_week_04; anat2_week_10,supplies occipital lobe and inferior temporal regions,Posterior cerebral artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":""artery_basilar"",""branches"":[""posterior communicating connection"",""cortical branches""]}",,,,,,,,,,seed_needs_review
artery_anterior_communicating,artery,anterior communicating artery,arteria communicans anterior,vordere Verbindungsarterie,brain,cardiovascular,,anat1_week_07; anat2_week_04; anat2_week_10,connects anterior cerebral arteries,Anterior communicating artery is clinically relevant for regional blood supply and vascular lesions.,"{""origin_or_parent"":null,""branches"":[]}",,,,,,,,,,seed_needs_review
